"","Year","Total","TotalVar","Total.mean","TotalLCI","TotalUCI","Total.se","Total.cv"
"1","2011",4632.96561472002,754824.288069518,4745.37427599719,3213.24431791008,6725.85657437159,868.8062431115,0.183084872252554
"2","2012",2957.34171699267,393044.280418801,3028.7385756121,1962.81610132887,4490.31500358156,626.932436885189,0.206994569268326
"3","2013",1964.54096416424,282848.624830536,2042.48770319961,1194.47736918,3324.71288396379,531.835148171439,0.26038597311421
"4","2014",1181.54888024814,144991.847851842,1270.38754645116,687.005229438629,2123.10004520473,380.77795084779,0.299733693006906
"5","2015",1024.45418777059,124943.923390062,1079.12817824117,557.762221904366,1913.8301236284,353.474077394739,0.327555228861556
"6","2016",2259.47674428942,293546.460968434,2287.1534738256,1436.84614375807,3513.86981380581,541.799281070429,0.236888030152253
"7","2017",1529.7046813595,183631.918142704,1591.50960307854,958.826134451776,2573.12234654148,428.522949376932,0.269255647938296
"8","2018",1647.53484429679,159323.602684373,1671.438508072,1040.08577578632,2578.75240884984,399.153607880942,0.238808431152735
