"","Year","Total","TotalVar","Total.mean","TotalLCI","TotalUCI","Total.se","Total.cv"
"1","2011",3881.21555393169,161202.268379767,3883.86488212116,3108.63024556703,4718.08751105629,401.500022888875,0.103376413720551
"2","2012",2933.76690386206,134980.306869224,2929.32713257147,2257.35395423907,3670.25396055198,367.396661483504,0.125420154477929
"3","2013",1934.74260608144,106241.429994573,1949.64806183388,1342.13778578603,2603.89261584071,325.946974206808,0.167182467742519
"4","2014",1440.85242059581,89403.2445805439,1456.02974179257,919.877022904162,2087.79463273613,299.003753455611,0.20535552597126
"5","2015",1179.27634697993,78870.4704017673,1165.20550633271,663.124859802086,1763.33753998407,280.838869107834,0.241020890805543
"6","2016",1816.11937351721,89965.4993584679,1809.6687860752,1251.85604507099,2411.17281677967,299.942493419102,0.165744414517761
"7","2017",1460.13930636778,84337.8175891646,1449.98146110626,911.890303886447,2078.56935006238,290.409740864807,0.200285140641205
"8","2018",1750.74109250547,88662.1146343267,1742.99811102885,1204.0071931524,2381.01966199802,297.761842139531,0.170833141043262
