"","Year","Total","TotalVar","Total.mean","TotalLCI","TotalUCI","Total.se","Total.cv"
"1","2011",4395.97249107512,518607.10611011,4473.886,3237.95,6108.175,720.143809325686,0.160966061568329
"2","2012",3026.51440301538,237582.661692693,3076.687,2224.95,4078.425,487.424518969545,0.158425123832728
"3","2013",1915.25625259826,137674.883283283,1939.26,1307.975,2767.125,371.045661992272,0.191333633443825
"4","2014",1338.458798881,78587.6857167167,1372.187,916.95,1988.125,280.334952720343,0.204297922018167
"5","2015",1228.4501642739,73899.9766556557,1255.361,804.825,1874.125,271.845501444581,0.216547671502126
"6","2016",1737.78230187271,129575.381397397,1781.772,1180.925,2576.05,359.965805872443,0.20202686195116
"7","2017",1589.95233814715,93553.4156546547,1610.069,1118.925,2319,305.865028492397,0.189970136989407
"8","2018",1604.42949582969,91430.5489129129,1635.694,1143.975,2330.075,302.374848347069,0.184860278479391
